@relation Dry_bean

@attribute ﻿Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
34051,677.272,227.620946,190.664004,1.193833,0.546225,34502,208.218827,0.757902,0.986928,0.932854,0.914761,0.006685,0.002887,0.836788,0.998985,SEKER
34053,671.582,232.436144,186.79144,1.244362,0.595136,34362,208.224941,0.743986,0.991008,0.948784,0.895837,0.006826,0.002712,0.802524,0.998631,SEKER
34060,662.146,220.438377,196.882203,1.119646,0.44978,34367,208.246342,0.789083,0.991067,0.976218,0.944692,0.006472,0.00318,0.892443,0.99922,SEKER
34082,668.346,230.626947,188.391283,1.224191,0.576828,34364,208.313586,0.801741,0.991794,0.958809,0.903249,0.006767,0.002778,0.815859,0.998767,SEKER
34097,680.595,227.819142,190.810171,1.193957,0.546359,34502,208.359422,0.762251,0.988262,0.925014,0.914583,0.006682,0.002884,0.836461,0.998699,SEKER
34104,667.289,229.478736,189.544042,1.210688,0.563705,34421,208.380809,0.798427,0.990791,0.96247,0.908062,0.006729,0.002822,0.824576,0.998304,SEKER
34113,673.914,221.242366,196.510382,1.125856,0.459432,34492,208.408303,0.774662,0.989012,0.943889,0.941991,0.006486,0.00315,0.887347,0.999025,SEKER
34130,666.585,235.541348,184.778034,1.274726,0.620151,34392,208.460226,0.795515,0.992382,0.965239,0.885026,0.006901,0.002612,0.783271,0.998456,SEKER
34131,668.091,224.338019,193.804213,1.15755,0.503674,34473,208.463279,0.770625,0.990079,0.960921,0.929237,0.006573,0.003023,0.863482,0.999524,SEKER
34151,674.271,231.513601,188.035623,1.231222,0.583377,34580,208.524348,0.750456,0.987594,0.94394,0.9007,0.006779,0.002752,0.811261,0.998842,SEKER
34151,662.129,226.524819,192.236336,1.178366,0.528983,34389,208.524348,0.778211,0.993079,0.978877,0.920536,0.006633,0.002938,0.847387,0.998533,SEKER
34179,677.064,225.060502,193.592893,1.162545,0.509988,34576,208.609814,0.778016,0.988518,0.936936,0.926905,0.006585,0.002998,0.859154,0.998805,SEKER
34191,661.403,223.980915,194.474673,1.151723,0.496102,34445,208.646431,0.77198,0.992626,0.982176,0.931537,0.006551,0.003043,0.867761,0.99942,SEKER
34207,668.737,228.032469,191.415454,1.191296,0.54348,34515,208.695245,0.757731,0.991076,0.961201,0.9152,0.006666,0.002885,0.83759,0.997818,SEKER
34207,661.138,226.873518,192.194708,1.180436,0.531362,34421,208.695245,0.774299,0.993783,0.983424,0.919875,0.006632,0.002929,0.84617,0.998849,SEKER
34220,677.527,233.183019,186.959104,1.247241,0.597633,34577,208.734897,0.773753,0.989675,0.936778,0.895155,0.006814,0.002699,0.801302,0.999417,SEKER
34222,671.994,223.298264,195.238368,1.143721,0.485316,34576,208.740997,0.784333,0.989762,0.952323,0.934808,0.006525,0.003074,0.873866,0.999459,SEKER
34239,666.439,232.686293,187.724346,1.23951,0.590865,34510,208.792837,0.769554,0.992147,0.968746,0.897315,0.006796,0.002718,0.805174,0.998021,SEKER
34246,684.324,229.908504,189.991144,1.210101,0.563117,34732,208.814179,0.779558,0.986007,0.918959,0.908249,0.006713,0.002818,0.824916,0.998232,SEKER
34253,672.539,228.00428,191.368532,1.191441,0.543638,34556,208.835519,0.792894,0.991232,0.951642,0.915928,0.006656,0.00289,0.838924,0.999529,SEKER
34254,668.704,223.968829,194.929186,1.148975,0.49245,34575,208.838568,0.775363,0.990716,0.962617,0.932445,0.006538,0.003049,0.869453,0.99898,SEKER
34259,676.402,227.544924,191.868038,1.185945,0.537585,34623,208.853809,0.770125,0.989487,0.940968,0.917857,0.006642,0.002908,0.842462,0.999114,SEKER
34276,689.626,229.558977,190.411507,1.205594,0.558556,34738,208.905621,0.763113,0.9867,0.905676,0.91003,0.006697,0.002833,0.828155,0.998419,SEKER
34291,671.507,230.658067,189.623931,1.216397,0.569344,34619,208.951327,0.782043,0.990525,0.955628,0.905892,0.006726,0.002794,0.820641,0.998225,SEKER
34313,671.844,220.933975,198.103852,1.115243,0.442709,34600,209.018345,0.796976,0.991705,0.955282,0.946067,0.006439,0.003182,0.895043,0.99819,SEKER
34321,669.531,227.995845,191.827327,1.188547,0.54047,34652,209.04271,0.787468,0.990448,0.962118,0.916871,0.006643,0.002896,0.840652,0.999154,SEKER
34327,677.311,231.158128,189.304372,1.221092,0.573881,34714,209.060981,0.793596,0.988852,0.940307,0.904407,0.006734,0.002779,0.817952,0.998795,SEKER
34333,665.686,229.214864,190.87187,1.200883,0.553694,34592,209.079251,0.779056,0.992513,0.973605,0.912154,0.006676,0.002851,0.832025,0.999165,SEKER
34337,667.785,229.80676,190.629585,1.205515,0.558475,34583,209.09143,0.809797,0.992887,0.967607,0.909858,0.006693,0.002829,0.827841,0.997974,SEKER
34349,674.863,238.231243,183.724937,1.296673,0.636588,34645,209.127963,0.783365,0.991456,0.947748,0.877836,0.006936,0.00254,0.770596,0.999211,SEKER
34390,680.24,245.014671,178.97451,1.368992,0.682951,34759,209.252737,0.793933,0.989384,0.933937,0.854042,0.007125,0.002338,0.729387,0.998525,SEKER
34394,669.762,230.921133,189.905263,1.215981,0.568936,34730,209.264906,0.781682,0.990325,0.9635,0.906218,0.006714,0.002793,0.821231,0.998601,SEKER
34395,665.156,231.717147,189.189826,1.224787,0.57739,34638,209.267948,0.791235,0.992985,0.976918,0.903118,0.006737,0.002765,0.815622,0.998963,SEKER
34397,678.85,229.774702,190.931594,1.20344,0.556345,34776,209.274032,0.772203,0.989102,0.937957,0.910779,0.00668,0.002835,0.829519,0.998276,SEKER
34410,684.481,232.457936,188.939629,1.230329,0.582556,34802,209.313575,0.800698,0.988736,0.922936,0.900436,0.006756,0.002739,0.810786,0.997533,SEKER
34412,667.199,233.958986,187.398291,1.248458,0.598681,34677,209.319658,0.78746,0.992358,0.971424,0.894685,0.006799,0.002687,0.800462,0.999343,SEKER
34419,687.797,224.143246,195.615163,1.145838,0.488214,34885,209.340947,0.775203,0.986642,0.914298,0.933961,0.006512,0.003056,0.872282,0.999494,SEKER
34421,678.034,232.403915,189.149747,1.228677,0.581028,34762,209.347029,0.755708,0.99019,0.940872,0.90079,0.006752,0.002742,0.811422,0.996975,SEKER
34425,680.503,232.645667,188.554405,1.233838,0.585768,34791,209.359192,0.758929,0.98948,0.934165,0.899906,0.006758,0.002734,0.809831,0.9992,SEKER
34428,688.178,229.732498,191.379072,1.200406,0.553195,34908,209.368314,0.77777,0.98625,0.913524,0.911357,0.006673,0.00284,0.830572,0.997023,SEKER
34441,675.683,228.697829,191.915203,1.191661,0.543877,34826,209.407839,0.790874,0.988945,0.947981,0.915653,0.00664,0.002879,0.83842,0.999113,SEKER
34443,684.507,234.60733,187.572624,1.250755,0.600643,34874,209.413919,0.78465,0.987641,0.923751,0.892615,0.006811,0.002667,0.796761,0.996552,SEKER
34447,682.912,225.087411,195.329175,1.152349,0.496927,34853,209.426079,0.745784,0.988351,0.928179,0.930421,0.006534,0.003021,0.865683,0.99757,SEKER
34461,675.775,246.725439,178.157784,1.38487,0.6918,34691,209.468632,0.770181,0.99337,0.948273,0.848995,0.00716,0.002294,0.720792,0.998204,SEKER
34469,666.834,230.157971,190.993671,1.205055,0.558005,34747,209.492945,0.789668,0.991999,0.974099,0.910214,0.006677,0.002827,0.828489,0.998375,SEKER
34474,672.3,225.649409,194.650348,1.159255,0.505848,34774,209.508138,0.793308,0.991373,0.958463,0.928467,0.006545,0.003,0.862052,0.999338,SEKER
34475,677.676,241.043182,182.369113,1.321732,0.653898,34878,209.511177,0.776464,0.988445,0.943344,0.869185,0.006992,0.002462,0.755483,0.998546,SEKER
34483,687.567,233.740724,188.587866,1.239426,0.59079,35051,209.535484,0.740678,0.983795,0.916611,0.896444,0.006778,0.0027,0.803612,0.996018,SEKER
34491,674.657,233.182837,188.576366,1.236543,0.588213,34829,209.559789,0.785851,0.990295,0.952247,0.898693,0.006761,0.00272,0.807649,0.998693,SEKER
34503,678.24,236.544641,185.892769,1.272479,0.618395,34885,209.59624,0.747725,0.98905,0.94254,0.886075,0.006856,0.002607,0.785129,0.99906,SEKER
34509,668.332,230.329486,190.919741,1.20642,0.559399,34776,209.614464,0.783654,0.992322,0.970863,0.910064,0.006674,0.002824,0.828216,0.999176,SEKER
34521,667.908,224.755318,195.682976,1.148569,0.491905,34830,209.650906,0.7858,0.991128,0.972434,0.932796,0.006511,0.003041,0.870109,0.99938,SEKER
34523,673.987,231.917049,189.734176,1.222326,0.575059,34878,209.656979,0.785864,0.989822,0.955026,0.904017,0.006718,0.002768,0.817247,0.998942,SEKER
34532,689.551,217.022103,202.714909,1.070578,0.357077,35057,209.684305,0.768334,0.985024,0.912639,0.966189,0.006285,0.003378,0.933521,0.999407,SEKER
34543,670.896,235.01801,187.291135,1.254827,0.604082,34826,209.7177,0.769195,0.991874,0.964405,0.892347,0.006804,0.002661,0.796284,0.999199,SEKER
34543,669.456,226.975443,193.972557,1.170142,0.519292,34827,209.7177,0.786785,0.991845,0.968558,0.923966,0.006571,0.002954,0.853714,0.998967,SEKER
34594,670.069,233.440888,188.865991,1.236013,0.587736,34848,209.872458,0.781432,0.992711,0.968215,0.899039,0.006748,0.002719,0.808271,0.999034,SEKER
34600,673.252,231.434917,190.457822,1.21515,0.568123,34919,209.890658,0.77779,0.990865,0.959247,0.90691,0.006689,0.002791,0.822486,0.999444,SEKER
34601,685.556,226.519539,194.718757,1.163316,0.510949,35048,209.893691,0.78062,0.987246,0.925151,0.926603,0.006547,0.002977,0.858593,0.998816,SEKER
34622,683.382,235.928805,187.053085,1.261293,0.609434,35010,209.957376,0.763726,0.988917,0.931612,0.889918,0.006814,0.002636,0.791955,0.998887,SEKER
34623,675.213,228.194371,193.5033,1.179279,0.530035,34965,209.960408,0.759576,0.990219,0.954318,0.920095,0.006591,0.002914,0.846574,0.998347,SEKER
34626,667.845,231.888421,190.468283,1.217465,0.570383,34913,209.969504,0.761848,0.99178,0.975575,0.905476,0.006697,0.002777,0.819888,0.998184,SEKER
34629,670.997,233.131221,189.682875,1.229058,0.581381,34915,209.978599,0.745816,0.991809,0.966515,0.900688,0.006732,0.002733,0.81124,0.99706,SEKER
34631,670.02,229.336784,192.401403,1.19197,0.544213,34953,209.984663,0.760686,0.990788,0.969392,0.915617,0.006622,0.002871,0.838355,0.999294,SEKER
34635,667.638,227.063224,194.41522,1.167929,0.516618,34929,209.99679,0.764013,0.991583,0.976434,0.924838,0.006556,0.002959,0.855326,0.99896,SEKER
34638,677.314,234.69045,188.3398,1.246101,0.596648,34989,210.005884,0.757877,0.989968,0.948817,0.894821,0.006776,0.00268,0.800704,0.997758,SEKER
34666,681.015,225.792667,195.827765,1.153017,0.497803,35034,210.090747,0.7978,0.989496,0.939291,0.930459,0.006513,0.003011,0.865753,0.998228,SEKER
34671,674.874,235.589519,187.649724,1.255475,0.604624,35015,210.105898,0.76577,0.990176,0.956601,0.89183,0.006795,0.002652,0.795361,0.998556,SEKER
34676,668.424,226.447507,195.193788,1.160116,0.506938,34982,210.121047,0.777907,0.991253,0.975292,0.927902,0.00653,0.002986,0.861002,0.998862,SEKER
34680,669.575,231.262447,191.241096,1.209272,0.562284,34941,210.133166,0.775943,0.99253,0.972054,0.908635,0.006668,0.002804,0.825618,0.998396,SEKER
34700,690.412,233.630136,189.501815,1.232865,0.584881,35154,210.193749,0.747877,0.987085,0.914793,0.899686,0.006733,0.002721,0.809435,0.997924,SEKER
34703,676.387,230.769316,191.762661,1.203411,0.556315,35025,210.202835,0.77324,0.990807,0.953205,0.910879,0.00665,0.002824,0.8297,0.99847,SEKER
34722,670.391,227.259352,194.731863,1.167037,0.515532,34999,210.260371,0.790376,0.992085,0.970864,0.9252,0.006545,0.002958,0.855995,0.998978,SEKER
34729,671.193,228.810271,193.657635,1.181519,0.532599,35043,210.281564,0.777144,0.99104,0.96874,0.919022,0.006588,0.002899,0.844601,0.997912,SEKER
34733,670.564,228.327248,193.860024,1.177794,0.528321,35019,210.293674,0.777808,0.991833,0.97067,0.921019,0.006574,0.002918,0.848276,0.999094,SEKER
34747,672.202,234.540419,188.725983,1.242756,0.593732,35043,210.336051,0.784144,0.991553,0.966335,0.896801,0.00675,0.002693,0.804252,0.999489,SEKER
34748,669.267,221.090496,200.269141,1.103967,0.423654,35046,210.339078,0.770466,0.991497,0.974857,0.951371,0.006363,0.003215,0.905107,0.999208,SEKER
34750,675.599,223.198837,198.52821,1.124268,0.456998,35091,210.345131,0.805069,0.990282,0.956724,0.942411,0.006423,0.003125,0.888139,0.998506,SEKER
34757,686.779,231.22987,191.672033,1.206383,0.559361,35150,210.366316,0.786411,0.988819,0.926015,0.909771,0.006653,0.002811,0.827684,0.998504,SEKER
34761,687.872,229.737021,192.887573,1.191041,0.543203,35171,210.378421,0.776817,0.988343,0.923181,0.915736,0.006609,0.002867,0.838572,0.998774,SEKER
34766,669.475,232.175332,190.994047,1.215616,0.568579,35054,210.39355,0.752104,0.991784,0.974756,0.906184,0.006678,0.002778,0.821169,0.998226,SEKER
34771,683.109,230.586519,192.185558,1.199812,0.552574,35163,210.408679,0.783978,0.988852,0.936369,0.912493,0.006632,0.002836,0.832644,0.999016,SEKER
34772,671.947,228.047675,194.336638,1.173467,0.523256,35103,210.411705,0.76318,0.990571,0.967764,0.922665,0.006558,0.002932,0.851311,0.998986,SEKER
34774,677.726,228.522215,193.96029,1.178191,0.52878,35139,210.417756,0.780561,0.989613,0.951385,0.920776,0.006572,0.002914,0.847828,0.998903,SEKER
34787,677.348,230.856638,192.645932,1.198347,0.551034,35126,210.457084,0.726834,0.990349,0.952803,0.911635,0.006636,0.002827,0.831079,0.995921,SEKER
34792,692.19,228.03266,194.338583,1.173378,0.523151,35231,210.472208,0.784929,0.987539,0.912512,0.922992,0.006554,0.002934,0.851913,0.999617,SEKER
34794,693.537,237.490551,186.993338,1.270048,0.616479,35187,210.478257,0.747198,0.988831,0.909023,0.88626,0.006826,0.002598,0.785456,0.997567,SEKER
34794,671.293,236.610879,187.423153,1.262442,0.610371,35052,210.478257,0.784975,0.99264,0.970264,0.889554,0.0068,0.002627,0.791307,0.998979,SEKER
34800,671.796,226.636189,195.613827,1.15859,0.505002,35120,210.496404,0.784632,0.990888,0.968979,0.928785,0.006513,0.002989,0.862642,0.999449,SEKER
34841,675.857,231.956964,191.611272,1.21056,0.563576,35137,210.620367,0.789079,0.991576,0.958497,0.908015,0.006658,0.002792,0.824491,0.998096,SEKER
34841,670.201,223.722491,198.530793,1.126891,0.461005,35122,210.620367,0.787581,0.991999,0.974743,0.941436,0.006421,0.003111,0.886301,0.998765,SEKER
34847,686.633,236.426224,188.062658,1.257167,0.606034,35229,210.638502,0.761018,0.989157,0.928808,0.890927,0.006785,0.002637,0.793751,0.997878,SEKER
34850,674.295,230.433582,192.752188,1.195491,0.548003,35119,210.647569,0.772505,0.99234,0.963192,0.914136,0.006612,0.002848,0.835644,0.999005,SEKER
34865,680,224.825092,197.677632,1.137332,0.476359,35256,210.692897,0.79318,0.98891,0.947505,0.937141,0.006448,0.003068,0.878234,0.998844,SEKER
34878,671.541,225.413504,197.147956,1.143372,0.484835,35188,210.732173,0.765204,0.99119,0.971888,0.934869,0.006463,0.003045,0.873981,0.999285,SEKER
34878,679.271,229.296982,193.94987,1.182249,0.533428,35217,210.732173,0.78448,0.990374,0.949894,0.919036,0.006574,0.002893,0.844627,0.998559,SEKER
34879,689.973,236.19313,188.398162,1.253691,0.603128,35298,210.735194,0.769786,0.98813,0.920682,0.892216,0.006772,0.002647,0.796049,0.997999,SEKER
34879,675.467,223.800015,198.868746,1.125365,0.458682,35258,210.735194,0.792362,0.989251,0.960651,0.941623,0.006416,0.003112,0.886653,0.997809,SEKER
34882,680.065,234.523245,189.531179,1.237386,0.58897,35219,210.744257,0.792917,0.990431,0.947786,0.898607,0.006723,0.002704,0.807495,0.999183,SEKER
34883,672.664,232.322464,191.468439,1.213372,0.566372,35182,210.747278,0.799739,0.991501,0.968785,0.907133,0.00666,0.002782,0.82289,0.998471,SEKER
34895,677.7,225.369838,197.232924,1.142658,0.483848,35227,210.783524,0.763032,0.990575,0.954769,0.935278,0.006459,0.003048,0.874746,0.999535,SEKER
34911,677.462,235.255598,189.279989,1.242897,0.593856,35252,210.831842,0.762515,0.990327,0.955878,0.896182,0.006739,0.002681,0.803142,0.998223,SEKER
34911,670.061,232.394657,191.376871,1.21433,0.567317,35204,210.831842,0.771071,0.991677,0.97711,0.907215,0.006657,0.002782,0.823038,0.99944,SEKER
34912,676.03,230.310606,193.113979,1.192615,0.544911,35245,210.834862,0.774377,0.990552,0.959959,0.915437,0.006597,0.002858,0.838025,0.999441,SEKER
34924,816.638,258.319788,181.639926,1.422153,0.711032,37992,210.871093,0.712095,0.919246,0.658074,0.816318,0.007397,0.002026,0.666375,0.947687,SEKER
34934,687.791,230.159199,193.71721,1.18812,0.539998,35445,210.901281,0.757065,0.985583,0.927994,0.916328,0.006588,0.002865,0.839657,0.997613,SEKER
34936,682.571,232.023556,192.052254,1.208127,0.56113,35353,210.907318,0.786847,0.988205,0.942296,0.908991,0.006641,0.002797,0.826265,0.998233,SEKER
34945,675.172,234.989902,189.554168,1.239698,0.591032,35231,210.934483,0.760004,0.991882,0.96331,0.897632,0.006725,0.002693,0.805743,0.998878,SEKER
34958,672.491,231.261891,192.608125,1.200686,0.553488,35254,210.973714,0.797927,0.991604,0.971367,0.912272,0.006615,0.002826,0.83224,0.999259,SEKER
34960,681.462,237.561122,187.951051,1.263952,0.611597,35342,210.979749,0.803493,0.989191,0.946015,0.888107,0.006795,0.002608,0.788734,0.996923,SEKER
34968,673.319,238.108675,187.137648,1.272372,0.618311,35218,211.003887,0.755509,0.992901,0.969257,0.886166,0.006809,0.00259,0.785291,0.999182,SEKER
34968,750.395,242.822452,184.329547,1.317328,0.65096,35858,211.003887,0.743367,0.97518,0.78037,0.868964,0.006944,0.002442,0.755098,0.994711,SEKER
34971,673.194,235.001587,189.689458,1.238875,0.5903,35269,211.012938,0.782454,0.991551,0.9697,0.897921,0.00672,0.002695,0.806263,0.998859,SEKER
34980,675.203,233.008683,191.34276,1.217755,0.570665,35276,211.040089,0.785291,0.991609,0.964186,0.905718,0.006661,0.002765,0.820325,0.998955,SEKER
34995,679.687,236.990733,188.131685,1.259707,0.608132,35298,211.085333,0.757993,0.991416,0.951914,0.89069,0.006772,0.002629,0.793329,0.999362,SEKER
35022,670.696,231.836185,192.603633,1.203696,0.556609,35293,211.166748,0.79178,0.992321,0.978362,0.910845,0.00662,0.002811,0.829638,0.998632,SEKER
35031,675.649,232.068018,192.536781,1.205318,0.558274,35369,211.193879,0.798992,0.990444,0.964318,0.910052,0.006625,0.002803,0.828194,0.998237,SEKER
35042,676.65,225.614521,197.895934,1.140066,0.480231,35380,211.227035,0.800046,0.990447,0.961769,0.93623,0.006438,0.003051,0.876526,0.999298,SEKER
35049,679.396,228.963199,195.075216,1.173718,0.523552,35349,211.248131,0.777484,0.991513,0.9542,0.922629,0.006533,0.00292,0.851245,0.999121,SEKER
35059,671.731,230.031611,194.321814,1.183766,0.535143,35314,211.278265,0.777706,0.992779,0.976379,0.918475,0.006561,0.00288,0.843596,0.998621,SEKER
35062,701.948,223.264101,200.252371,1.114914,0.442172,35579,211.287304,0.77874,0.985469,0.894204,0.946356,0.006368,0.003151,0.89559,0.998505,SEKER
35066,674.509,229.039171,195.117976,1.17385,0.523708,35356,211.299356,0.788709,0.991798,0.968547,0.922547,0.006532,0.002918,0.851093,0.999055,SEKER
35069,692.225,234.236652,191.213808,1.224999,0.577589,35563,211.308394,0.752683,0.986109,0.919684,0.902115,0.006679,0.002729,0.813811,0.996918,SEKER
35081,677.561,234.795275,190.579239,1.232009,0.584099,35395,211.344545,0.768444,0.991129,0.960252,0.900123,0.006693,0.00271,0.810221,0.998199,SEKER
35083,687.873,229.649876,194.93395,1.178091,0.528664,35513,211.350569,0.767613,0.987892,0.93173,0.920316,0.006546,0.002897,0.846982,0.997822,SEKER
35083,685.515,227.984773,196.194184,1.162036,0.509352,35477,211.350569,0.782701,0.988894,0.938151,0.927038,0.006498,0.002961,0.8594,0.998654,SEKER
35085,693.747,245.934943,181.856011,1.352361,0.673214,35658,211.356593,0.735457,0.983931,0.916071,0.8594,0.00701,0.002359,0.738569,0.998812,SEKER
35087,678.15,237.293876,188.492282,1.258905,0.607472,35477,211.362617,0.768946,0.989007,0.958748,0.890721,0.006763,0.002626,0.793384,0.998795,SEKER
35091,688.22,225.85218,197.988503,1.140734,0.481167,35466,211.374665,0.780251,0.989426,0.931003,0.935898,0.006436,0.003046,0.875906,0.999175,SEKER
35091,685.847,232.503681,192.626917,1.207016,0.560004,35452,211.374665,0.762367,0.989817,0.937456,0.909124,0.006626,0.002792,0.826506,0.997606,SEKER
35105,687.922,232.37556,192.494682,1.207179,0.56017,35508,211.416826,0.78272,0.98865,0.932181,0.909807,0.006619,0.002798,0.827748,0.99924,SEKER
35106,688.658,231.11262,193.551491,1.194063,0.546473,35503,211.419837,0.78743,0.988818,0.930216,0.914791,0.006583,0.002844,0.836843,0.999243,SEKER
35106,680.346,234.364203,191.010552,1.22697,0.579439,35445,211.419837,0.810388,0.990436,0.953085,0.9021,0.006676,0.002727,0.813784,0.998488,SEKER
35122,679.818,231.796232,193.143326,1.200126,0.552902,35481,211.46801,0.784393,0.989882,0.955001,0.912301,0.0066,0.00282,0.832294,0.998857,SEKER
35123,685.227,233.224886,192.004208,1.214686,0.567668,35457,211.471021,0.791915,0.99058,0.94001,0.906726,0.00664,0.002769,0.822152,0.998656,SEKER
35128,669.663,228.402454,195.966868,1.165516,0.513668,35376,211.486072,0.785527,0.99299,0.984353,0.925936,0.006502,0.002948,0.857358,0.999264,SEKER
35130,678.016,239.18315,187.160106,1.27796,0.622654,35473,211.492093,0.780147,0.990331,0.960303,0.884227,0.006809,0.002567,0.781857,0.999182,SEKER
35131,684.17,234.523025,190.924541,1.228355,0.580729,35466,211.495103,0.749989,0.990554,0.943132,0.90181,0.006676,0.002724,0.81326,0.998972,SEKER
